P1,P2,cluster
0.7499649113089428,0.7793363754438651,3
0.08027367664180499,0.8851364390720283,0
1.0143833124826576,0.24157137731277623,3
-0.26211947719728496,0.3595717556458116,0
1.053101891500368,-0.5058356604156075,1
1.2587585684700258,-0.20127752532442958,1
-0.2247038306899701,0.44436353132505185,0
1.2024666692313397,0.23703298655404262,3
-0.2303067724518912,0.4331628567251073,0
1.1309368122454204,-0.1315673871978759,1
0.32569964933885837,0.9578148512270055,0
-0.10320077120055254,0.6433878473505179,0
0.9505181267605733,-0.5166313995191127,1
-0.1705715092193632,0.5679444794892992,0
0.6357334261504001,0.4984527296362306,3
0.5780370862209512,0.34608281135075536,0
-0.25609971332857884,0.3507217648333744,0
0.646706753608851,0.569152709698131,3
1.1864189762273099,-0.026984126124066636,3
1.1685147444073938,0.3023931901007708,3
1.1246249846239862,0.43024187046669005,3
-0.10449060718576209,0.6272809553462556,0
1.2502471475239358,-0.09534001953938252,1
0.5014927460366486,0.3060245511567506,3
1.1991393903492755,0.28518889392008906,3
1.2849476435851646,-0.2048614640020988,1
1.255087807015438,-0.24314669472642994,1
1.1176147573082784,-0.2536686076615946,1
1.077855184585553,0.43229191714113363,3
1.220884842674214,-0.3521808501943458,1
-0.05907951642233571,0.6706951865289102,0
0.9938768608418389,0.03920961924631226,1
-0.2226293743147396,0.4089855932050909,0
1.0086116172781292,-0.42891499683738155,1
-0.24398644941498948,0.34995020713535363,0
1.14213339081647,-0.0007787745760634621,1
1.0689350590336402,-0.547724233410533,1
1.1648720150454532,-0.08463222599489793,1
1.0523965835814655,-0.36567419068054924,1
0.4132302348078683,0.35791378740967633,0
-0.2123915992493069,0.4318211509352121,0
-0.23488773567414464,0.35716202025223837,0
1.039758555920199,0.29205408088481427,3
1.2891914544688057,-0.2340153025365432,1
0.7129552447149559,0.2989225693123828,3
1.1759169807100804,-0.2592542869395715,1
-0.20080300423162617,0.45671464708681886,0
1.295735739976219,-0.14010964052221317,3
1.0986745241240834,-0.38600761950604584,1
0.2958755787324781,0.7099250484932209,0
0.3462682618084056,-0.3461614779211296,1
0.7234513150155193,0.39278185554184963,3
1.1692020581697036,-0.4369906822122934,1
1.2161613568718808,-0.3517891071649388,1
1.034270807464958,0.49641405392051186,3
-0.18372768543967785,0.4676216790220409,0
0.9995777358727108,-0.5307610143860124,1
1.2719464352015948,-0.016874965030691705,3
-0.2579303648533907,0.23435518316778972,0
-0.14391917010810767,0.5772319007673802,0
0.09108133044441463,0.1734563435489283,0
-0.17050229375378145,0.4881017649270421,0
-0.1411897352402358,0.5578079674919026,0
0.9690656032421463,-0.2768532478597923,1
1.2531551466573665,-0.3122608198928013,1
0.3967007922315179,-0.2527607005654421,1
0.8139480806981041,-0.3462873126807425,1
1.2585063513368422,0.16936310246679032,3
0.6674436493055498,0.37739803274272743,3
-0.24647579118572313,0.24150501990072906,0
1.2023913819709287,-0.3017871310079725,1
1.088754941512965,-0.48174037317750784,1
0.904806410207577,-0.4744061041869487,1
0.4391049331054001,0.5205142412453079,3
1.312230037488664,0.21691718426457168,3
-0.11733765164948384,0.5558526234481395,0
0.9928342463187801,0.026902505688463935,3
1.30967311898452,-0.04104288334777147,3
0.701228880178239,0.3238605881914333,3
0.5489818470150336,0.951698487688306,3
0.7504085834369253,0.3945045380705107,1
1.0054328357494566,0.1912563605874164,3
1.2142334700998807,0.166382802137706,3
0.33672546012401133,0.3783647434157645,0
0.522858829031096,-0.14885275849424087,1
0.6915331184627294,-0.49228804664030446,1
1.0545420179223408,0.013525052725127313,3
1.0112839948925725,0.06121468632434223,3
0.7747762344593941,0.3109678042822668,3
1.2805619261523482,-0.18902615972370646,1
0.7774466684484295,0.2909203405414015,3
1.2102625800704843,-0.11598488970202904,1
0.27144491154490247,0.0651875316746368,0
1.1863375455658685,-0.10557114419517329,1
0.27464339034716423,0.8668993049157927,0
1.2710171064305131,-0.23361125523361675,1
1.1274740601081559,0.5806076681061009,3
1.2590239996705446,-0.1492021791678233,1
1.1449888402806203,0.2076964791285222,3
1.2633170337500594,0.005302059558150273,3
0.5023065213207204,0.1745521031580952,0
0.9102131610128141,-0.16562429339647766,1
1.3079708247173374,0.14206941092564923,3
0.6850843149400954,-0.1125653604935204,1
0.6456299270315295,0.3263663787134843,3
0.03725506922312348,0.7465438341965941,0
0.9941941119926624,0.11594376577093665,3
0.8311410210587974,-0.11656522841114747,1
0.6793015950461643,0.43318654638908716,0
-0.13504830894528128,0.483330774814424,0
0.5891897767308324,0.6114355594217551,3
0.26992507498980955,0.5728921049564403,0
-0.17886551943233553,0.3900396873642278,0
0.8393628995301494,0.2749412276381974,3
0.6329730796146888,0.32392340567254846,3
-0.2155062996413577,0.25701340118587146,0
1.090363922718714,-0.44237680353030484,1
1.2718487546775716,-0.01685786089295119,1
1.162202494979456,0.42578480732262347,3
1.2317005573263229,-0.10259525978893763,1
0.22441352019821664,0.8408385783913382,0
0.8389072733214006,0.3522608702205021,3
1.310044033345779,-0.16051979337683683,1
1.285353592272242,-0.25418424980319876,1
1.1691688868028864,-0.1330174034299805,1
0.2940954280420605,0.2530466234549276,0
1.2511204671311718,-0.273106175622094,1
1.1563625547200596,-0.16509746079306023,1
0.6736295260849255,0.36599017205604684,3
1.2026213227546443,0.19994893935608068,3
0.20986257573594144,0.502262675980889,0
1.2716474074877957,-0.0524427706045516,1
-0.19848710999308206,0.26703474996724674,0
1.3307074902108844,-0.050490992052475,3
1.2946745659168326,0.03870354743141017,3
1.1383031346090222,-0.2874833892369414,1
1.0129509774116892,-0.34671114847266915,1
1.245034784407366,-0.2896761115291069,1
0.5319667824016007,0.8625189026553783,0
0.7495015261000965,0.3656114932594057,3
1.1919797877531875,-0.10041472872073288,1
0.643251175628552,0.3370447498704806,3
0.9615469594684021,0.32597481753973867,3
0.034761644546794424,0.6982739036807393,0
0.03462812588130968,0.703239858041222,0
0.42200154853074645,0.9067528657607274,0
0.7964488397367709,-0.26324296816479115,1
1.1277214053909665,0.05351450794576789,1
1.261886146053093,0.004794451819764396,1
1.1118940392186065,0.5285191834869405,3
-0.09789350777025643,0.5068253176588734,0
1.0639196807359683,0.5891692209946939,3
1.047104746525285,0.3240184735223481,3
0.22628902599947354,0.8776061114851524,0
-0.1470006170153777,0.37617975205151544,0
1.2005178010475213,0.02642216087740675,3
0.7914620239241121,0.5056253495992419,3
1.2166626187968874,0.43349774343813813,3
0.8794875831512617,0.2019370310578171,3
0.043831362459816246,0.6651749712498579,0
0.19452051645242854,0.8377736526434045,0
1.0312527930843782,-0.24636954824325794,1
-0.058746331748103765,0.5550990441233166,0
0.7573862676448704,0.3992285114549798,3
1.1069242065012885,0.3531753477772256,3
1.2911054321816129,-0.06577237025671523,1
-0.07233192433015453,0.5182127061884001,0
1.218925322147955,0.26623403553991376,3
0.9705408048310735,0.271672576009541,3
0.683738821850919,0.35859493051410996,3
1.2872073148654857,0.007252925911278146,3
0.42418875377621623,0.8999612221269714,0
0.8922313755251302,0.7298797002666996,3
0.882696954807801,0.3692817238224823,3
1.1283523235085589,-0.5251107669817454,1
1.1378868237700621,-0.26773479391778954,1
0.8098449636535834,0.3933917452422329,3
1.155991468929484,-0.47071538729908363,1
0.8601870655400636,0.30148349235820104,3
1.2805479059637281,-0.13325857717631664,1
-0.1548775792831316,0.2869980819896845,0
1.2371161637260546,0.19368274450890763,3
1.31502834434419,-0.13647084690815145,1
1.2424605783999434,-0.13103000221826297,1
0.9820532740164155,0.3137443780672005,3
1.2737377605688798,-0.2743124469662429,1
1.3307331876865829,-0.039446499720820295,3
1.2279304717983366,-0.05834591141927709,1
1.1573557759631394,-0.24499864989218237,1
0.028938666208574368,0.6243455716753794,0
1.2564002256348168,0.15696733334641652,3
1.2645338766354952,0.05788454865901429,3
0.7545047140377711,0.013815676250899876,1
0.7305020956792501,0.29859833316196766,3
1.068018858340231,-0.5339611303746173,1
1.2835677150761056,-0.025448322360923273,1
1.2082288658914146,0.09804405046634071,1
1.0823723082929475,0.4994829460610597,3
1.3119736583130475,-0.0011751141828950313,3
1.3328852157469502,0.1018966516794304,3
0.7742388539521731,-0.15000825497812903,1
1.182160778693324,0.026254045750845438,1
1.2208386604257897,-0.37067614745075855,1
1.0604877368934478,-0.23302268682644556,1
0.9579367182612883,0.3020894451377917,3
1.1274666494769452,0.19345058342077606,3
0.8940092208463232,0.33768692173201237,3
1.153834594078853,-0.38807266104380267,1
1.2774430112170307,-0.25336005448204985,1
1.1441256274002467,-0.09739658672154985,3
0.9679649859670375,0.41328491629994957,3
1.2872483743410448,-0.16042158212387564,1
1.3046619179595507,0.20043971826828297,3
0.18675318300555266,0.7647095728342155,0
1.1996810267173066,0.1886494722129149,3
1.3357870882885434,-0.017346227464559195,3
1.2601924622938063,0.3921382652687495,3
0.855679943866483,0.36408276214988844,3
1.2200455483236736,0.38646902931328336,3
-0.12199064649980489,0.3022931788405237,0
0.7184864394530031,0.18705287057344075,1
1.1652399100518194,0.3415277446344218,3
0.5827951719872074,0.2534712892557564,0
1.0912473920870347,0.5686751646960397,3
1.0233236553130476,0.4253041480317669,3
1.145067196503258,0.09375919368166145,1
1.2654037816581871,0.12556783654692505,3
1.2539372612124524,-0.25193256743162673,1
0.7702483722661009,0.41595672253311033,3
1.152888896434702,-0.4974692733408678,1
1.276723692626768,0.08199627754197542,3
1.1243554559145805,-0.25372616366124673,1
1.3331895796786286,0.04450371591078657,3
1.1741551005751338,0.3840062472453184,3
1.3000287316929082,-0.1748848521581282,1
1.3561313860755768,0.20789521486468104,3
1.2782342682525434,-0.23473409517699018,1
1.2210726911475234,-0.06277031475867845,1
0.6446568303334055,0.8765675769479697,3
0.6813012336924723,0.2726253918816044,3
1.3172035489074354,0.057478302995638345,3
0.7371235386700927,0.12398133411426246,1
1.0702325752284316,0.37772251238003096,3
1.2100957879651792,0.36564171151536196,3
1.0483798427074287,0.44521788109604926,3
1.033391083515583,0.15328108806223292,1
1.202426121484518,0.34913438468027785,3
0.01801961509893039,0.5528148403040141,0
0.03215219845271164,0.5724262699657363,0
1.2437073647353436,0.11446838922091523,3
1.2571930610681956,-0.00783210145083761,1
1.2030298018039725,0.35804822568868977,3
0.9854407615655512,0.632534367564158,3
1.0201779162691273,-0.29404252657660623,1
1.29264713875157,0.09412735673153451,3
0.7447651151053039,0.004089700897381078,1
0.6163154814591402,0.38468096893011233,3
1.2716928941087213,-0.2818913522654901,1
1.1282209818256588,-0.32357730132080564,1
1.2278771757906342,0.315344196876947,3
-0.07862147784484276,0.3212993775910393,0
0.746694023922381,0.13008957813511252,1
0.9886413055938581,0.4301025000139961,3
1.1363805710036687,-0.03927996683681232,1
1.16517625052028,0.24997934632993735,3
1.1906444664566789,-0.31132012596736686,1
1.0721280114334821,-0.43223030953049246,1
0.8881382193464519,-0.05112676415392161,1
1.1797393115035297,-0.4206648956898953,1
1.2801135650341995,-0.20110523508422226,1
0.7591754833209852,0.30415139865730767,3
1.111387675273173,-0.19208298818744035,1
1.3093595364660116,-0.10473525082484425,1
1.161384450684815,-0.40119401888535106,1
1.287585859708674,-0.19820338127583237,1
1.2549515608862347,-0.026146862413622973,1
0.7642049729510612,0.8624450554195063,3
1.3502454055762,0.06986369314356904,3
1.0775896087212937,-0.41974486241978726,1
1.028224270620728,0.3750183688073795,3
1.1396581519828246,0.5068245579984593,3
1.1792059216793838,0.36504197975086805,3
1.1874666587191849,0.17837141155082767,3
0.12014752483081148,0.6113216274917591,0
1.2915409284653696,0.23440102806578067,3
1.271543255007048,0.010001746487058134,1
0.279732487412762,0.7934855754585574,0
1.3342047741468042,0.049281589602413946,3
1.2651079985570486,0.40524669480209713,3
0.9209951360964519,0.3691608878696523,3
1.3047681498316077,-0.030201599498086523,3
1.2020999739574487,0.21475768773942447,3
1.2935181000541114,-0.11083777723530189,1
1.1212836387955392,0.4029925573565857,3
1.3435637418517745,0.03332487975786999,3
1.2487895294180196,0.3498591223968466,3
1.2555276335977497,-0.29155903210496587,1
1.0411538663913127,0.5045736543920113,3
1.2595803001276333,-0.13180870554774518,1
1.321379803898884,-0.12086471272620257,3
1.2585856464956156,-0.3318504091126784,1
1.1766671346641946,0.22571897450537645,3
1.213741542883296,-0.31747656082087855,1
1.272552895426729,-0.1191535820785,1
0.8582448546647515,0.4123211138426413,3
1.1985452582715557,0.3592082961245644,3
0.9005532408736615,0.37523961062758937,3
0.8761319468746301,0.3318536498931368,3
1.1939129987282255,0.22281263956203595,3
1.2300244209033093,-0.37148864335383536,1
1.1509428537182897,0.15080563726120774,3
1.311276196301255,-0.025831592023902582,3
1.3135637075059496,-0.07620266621873073,3
0.8345180321779857,0.4106223050887008,3
0.22180141768668007,0.6930682551060069,0
1.2234683694770354,-0.28535435494180145,1
1.216971445851153,0.4607275806384115,3
1.3110729760433413,-0.05318502574136889,1
0.8086901139434309,-0.09174605026366225,1
1.2062683204618885,0.042106215313458456,3
1.1267361573727708,0.3290720722868944,3
1.291229641632578,0.23914050509250154,3
1.091817936961358,0.14892940852453568,3
1.2999100032141968,-0.14872068579449252,1
0.31176119568490807,0.7599425929509681,0
0.6633234126943885,0.389360088139509,3
1.2576530118028673,0.16991178404790527,3
1.3259174823488513,-0.03718245077505704,3
0.4940848351583528,0.6259882726364135,0
1.2448194744598278,0.29928489245109413,3
0.9455859830399179,0.4185705235800846,3
1.251280554695706,0.14329172028673007,3
1.020243678342862,0.38523222067751195,3
1.2567526012297827,0.37103993268081154,3
1.2754104972151576,0.2634710599126711,3
0.21062898686871961,0.6465310265867181,0
1.144733934152807,-0.2471277633474673,1
0.023109758736816942,0.362053045281737,0
1.3395812550257722,0.01287419430020369,3
1.2700945697124884,-0.07268200672382426,1
0.8921425326219677,0.4130422978460034,3
1.184452892904892,-0.27840863235258656,1
1.0580921753980448,0.3433615453716199,3
1.0738810700065633,0.5769616463625206,3
1.2036493902367877,-0.21840854448365707,1
1.3360424502500463,0.14570941320887726,3
1.202396997840754,0.3512132456869937,3
1.2549169166976943,0.2684632763834736,3
1.0602254264264104,-0.18277184673722677,1
0.5152630720449981,0.8900880523236184,0
0.45060756273848224,0.8770382788898983,0
1.171396478696985,0.20427085652395785,3
1.241374420182954,0.39655026139774635,3
1.2476236079953666,-0.1482974575755665,1
1.138462533492549,0.1549048594898405,1
1.2380367216178643,0.2170846769809506,3
1.3486008605248494,-0.061655497429894485,3
0.692248207370323,0.39741416039866123,3
1.241801415358002,-0.38411865604075307,1
1.127339505061521,0.18111922314466947,3
1.1258201495961857,0.5015060744506443,3
1.1349008190620402,0.5720492791841858,3
1.0599945934574988,0.0057867841678752325,1
1.3424794432319238,0.161327263095733,3
1.2287182438114994,0.13562916909827136,3
1.2539080877163629,0.2692758980720997,3
0.7922179410063875,0.44969952827742643,3
1.1482114570787498,0.4344810572919804,3
1.0705088566233252,0.6677871801838814,3
1.29775654431436,0.17596304592836354,3
1.2837127773969552,0.3605728812968185,3
1.2517019138665992,0.3579535892524366,3
1.1985092239664403,0.5033676912907975,3
1.1534880310219624,0.0570287429582607,1
0.9335492095454768,0.4956027543694404,3
1.229094952242548,0.3195367156523447,3
1.1982997325201252,0.071029556622031,1
1.2172841054084929,0.3300384991723693,3
1.278993312180655,0.3765250092341917,3
1.3248734155750133,-0.04401096838767808,3
1.3339653386829509,0.06114368317895508,3
0.8756327458051131,0.4266789521174077,3
0.8531957317021726,0.4155358165766359,3
1.2735977197304917,0.10505266344575002,3
1.2301864254590367,-0.35945759884496364,1
1.2865780372869366,-0.11409509404177111,1
1.2524817925834633,0.04850353388106738,1
1.1976152486927787,0.37663834012022096,3
0.9205987721571615,0.4938708922101598,3
0.9219756890326928,0.3961034252465518,3
1.271124237640828,-0.17815369291774863,1
0.8018578816935918,0.38145037638046225,3
1.054925130144241,0.4542132638736071,3
1.263176154962573,0.26361069671783033,3
1.3434588536221885,0.0804050696112194,3
0.9776255138520739,0.3987814711572309,3
1.2530970347074462,0.1175229146706633,3
1.288729757010965,-0.04712922995387833,1
0.7387630312409558,0.32729987081933903,3
0.9072047115486681,0.4861286255262714,3
1.2547550651246606,0.40476870396399706,3
1.2913476383444937,0.3676417749563401,3
0.9375386436323793,0.4622463844745779,3
1.0472560403293039,0.44604680435008515,3
1.0922102968628602,0.5801236529588646,3
0.6242312844720149,0.870667226358526,0
1.361760633049742,0.021137615801969104,3
1.2909326332122206,0.3306116563897288,3
1.0653017433406293,0.4861275248805898,3
1.2760249947834132,0.24590851067905337,3
1.2948629558034985,0.2894090966899587,3
1.2071733622124399,-0.22741035426645242,1
1.201197352410004,0.33026952687512584,3
1.212768111891448,0.3956562902174954,3
1.3293791743983279,0.0772418262998354,3
1.2474940380209993,0.4030077303447596,3
0.9511536185483764,0.4530721224580315,3
1.3030103957988521,0.31526867240230905,3
1.2481993381006333,0.3828036317384084,3
0.8622746620002711,0.47898911918351145,3
1.022932286732865,0.4075107579238801,3
1.2871070419355162,-0.03879671653862681,1
1.146011571829481,0.4913649402204883,3
1.104913742918616,0.5806531663194142,3
0.48510121985087434,0.7761158952673096,0
1.0487818544406848,-0.10900705895780756,1
1.1602194337315601,0.4109468428693533,3
1.115067503436125,0.5560152564662173,3
0.9362825724432084,0.46370120757214667,3
0.9507282302099868,0.4782903786250499,3
1.2021196619979868,0.34053139458212045,3
1.030934431493432,0.5132042201749127,3
1.2047387287683076,0.3397564267591834,3
1.2209081862612174,0.35582007986090863,3
0.7697120809889798,0.3272008955564367,3
0.867384902470029,0.4874689716058011,3
0.9568939638121579,0.4325776368001391,3
1.2709138884161766,0.11470278254264217,3
1.34900404124893,0.06051565852356722,3
1.2625584442211821,0.46865232077101626,3
1.212169941985257,0.3106447935754851,3
1.0773421101270662,0.5431739176804401,3
1.1687650122532847,0.5040679181199736,3
1.198078787327794,0.35289260022866137,3
1.0085552684064518,0.5745871425351561,3
1.2756540870079849,-0.17701703378441802,1
0.9732137559040274,0.5086999332566754,3
1.2538540176503055,0.351562113341794,3
1.135316841648633,0.3423165234780836,3
1.0226390831051442,0.40107866179720053,3
1.0545537541924936,0.3924459584963821,3
1.0976428926346178,0.5284501258092053,3
1.0017243151856798,0.5027408322270105,3
0.7828939582634266,0.41628536458883575,3
1.0865244399263907,-0.229415584609074,1
1.3283492703393007,0.19524867318128034,3
1.0686623800375936,0.5410128256033477,3
1.2230819883046238,0.1460003858570416,3
1.1412096763545652,-0.23885392675763104,1
1.1942281880922705,0.4634009610235022,3
1.126723423127517,0.31054155072961237,3
0.883304943915762,0.46165398350353637,3
1.349395341584495,0.06366666481482143,3
1.1953627039790262,0.47314795118925573,3
0.9194955387552424,0.42612691177509987,3
0.9559402347568454,0.44323133290416394,3
1.1134629942620258,0.5046839128609787,3
1.145544519565711,-0.4886721162499593,1
1.0210224577194564,0.30809701264833983,3
0.8663745956288608,0.41567889228487076,3
1.0533784882086166,0.43778152026965067,3
0.8885240366802571,0.4423390416640485,3
1.3139996633339144,0.3170354157384014,3
1.1134793376327132,0.4632330308884599,3
1.3124323310380843,0.30263375103186346,3
1.3376077387817524,0.2797569399386087,3
1.230870970256845,-0.15184696735342945,1
1.3026547440549343,0.389310696546562,3
1.342650030266115,0.3111981367317823,3
1.0791122528896508,0.4418676306072007,3
1.2518226271730661,0.05633616545710625,1
1.3275930699293026,0.2466376004941115,3
1.1551196632543648,0.33584626099096676,3
1.258805245023435,0.37610084350469036,3
1.3294975607792674,-0.01734632986812946,3
0.9136381615361562,0.40372725697312506,3
1.168907680178611,0.6090601923159206,3
1.2522728558361413,0.4223357159276385,3
1.25016674912593,0.48531731588736626,3
1.1556009184737792,0.21821952921753937,3
1.1673364902027612,0.4894730657328775,3
1.3273274012670053,0.17894081379074786,3
1.090204390829532,0.5375198539495174,3
1.1241265018214708,0.6147997760977715,3
